cell_id,carrier_id,w,throat_class,e,R,a,sphere_likeness_rms,spiral_family,spiral_id,log_multiplier,b,scale,k,theta_outer,theta_inner,r_outer,r_inner,u_outer,v_outer,u_inner,v_inner,p_outer,p_inner,tau_outer,tau_inner,dot_d,cross_norm_c,delta_ambient_directed_rad,delta_ambient_directed_deg,residual_ambient_directed,directed_state,delta_ambient_line_rad,delta_ambient_line_deg,line_state,parallel_transport_used,image_pixel_data_used,technical_error
VB-W05-E16-GOLDEN-MEAN-G30,VB-W05-E16,0.05,NARROW,1.6,0.525,0.475,0.021835643794133015,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.94861146044251,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05881749752134757, 2.1609198022012703e-17, 0.14575705272753506]","[0.0, -0.8556385896920202, -0.5175737665587877]","[-0.07303465767004581, 0.798167613711619, 0.5979919725221392]",-0.9924479689242578,0.1226663318849784,3.018616592552068,172.95399072139514,1.9962204131429262,AMBIENT_DIRECTED_NOT_PARALLEL,0.12297606103772532,7.046009278604863,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E16-GOLDEN-MEAN-GHALF,VB-W05-E16,0.05,NARROW,1.6,0.525,0.475,0.021835643794133015,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.9503639487250326,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.058658565021897646, 2.1550807168993153e-17, 0.14444966257407682]","[0.0, -0.8516193203438925, -0.5241607894692303]","[-0.07208161079896372, 0.7999412499816897, 0.5957333614649752]",-0.9935054926830902,0.11378416413776907,3.027561523735662,173.46649752625004,1.9967501058886115,AMBIENT_DIRECTED_NOT_PARALLEL,0.1140311298541312,6.5335024737499605,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-RECIPROCAL-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Reciprocal,RECIPROCAL,,,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8096367683208663,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07593179687982726, 2.789688960071623e-17, 0.27863830782288057]","[0.0, -0.4104978680505435, -0.9118615576533308]","[-0.06125296080565068, 0.9454868379532301, 0.3198479545811472]",-0.6797773853262474,0.7334185069924339,2.31825538853157,132.82624959631985,1.8329088276977923,AMBIENT_DIRECTED_NOT_PARALLEL,0.823337265058223,47.17375040368017,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-RECIPROCAL-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Reciprocal,RECIPROCAL,,,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8126280631813176,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07547075703291689, 2.7727506308876777e-17, 0.27621913308912766]","[0.0, -0.40459979423418696, -0.9144938526341518]","[-0.06056773165697467, 0.9456934216309978, 0.3193673467431897]",-0.6746868391292524,0.7381041045176342,2.3113366693074333,132.42983618514077,1.8301294157131363,AMBIENT_DIRECTED_NOT_PARALLEL,0.8302559842823599,47.570163814859235,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M050-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M050,0.5,0.1243629016242374,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.30971810485952367,0.0,0.0,2.0799184771396644,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.293479812802116, 1.0782273400874272e-16, 0.7465626734979025]","[0.0, -0.9638956659766265, -0.26628020037448447]","[-0.17688573058973103, 0.9680514111568439, 0.1777298615061079]",-0.980426502791015,0.19688543019985,2.943412501994769,168.64511373034225,1.9901891883893925,AMBIENT_DIRECTED_NOT_PARALLEL,0.19818015159502436,11.354886269657746,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M050-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M050,0.5,0.1243629016242374,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.30971810485952367,0.0,0.0,2.08845349218488,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.2899483308616202, 1.0652528859234027e-16, 0.7429786737089078]","[0.0, -0.9626909803409058, -0.2706031713972799]","[-0.17700110170309857, 0.9673437529082314, 0.18142952820670627]",-0.9803485115317232,0.19727340402987634,2.9430167668164553,168.62243977482004,1.9901500001415589,AMBIENT_DIRECTED_NOT_PARALLEL,0.19857588677333812,11.377560225179982,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M075-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M075,0.75,0.1865443524363561,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.17236531991943516,0.0,0.0,2.5464610914148955,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.1316644937870673, 4.8372750263306555e-17, 0.47932813577879985]","[0.0, -0.9238247494236018, -0.38281566367172004]","[-0.18842498824887516, 0.8447027592111777, 0.5009723269647082]",-0.9721373686938519,0.23441189472591595,2.904979090744569,166.4430414734152,1.9860198230097563,AMBIENT_DIRECTED_NOT_PARALLEL,0.23661356284522406,13.556958526584806,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M075-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M075,0.75,0.1865443524363561,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.17236531991943516,0.0,0.0,2.5516847093392996,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.1302788513901325, 4.7863673505455844e-17, 0.47562327117367403]","[0.0, -0.9214431550840512, -0.38851320691676516]","[-0.18718024471868744, 0.8435913567366427, 0.5033062475533984]",-0.9728626056512615,0.23138355716307513,2.9080930600563275,166.6214587725122,1.9863849605004873,AMBIENT_DIRECTED_NOT_PARALLEL,0.23349959353346592,13.378541227487807,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M100-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M100,1.0,0.2487258032484748,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.0959253044777749,0.0,0.0,2.8096367683208663,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07593179687982726, 2.789688960071623e-17, 0.27863830782288057]","[0.0, -0.8752871947730146, -0.48360348082534166]","[-0.12528836985935787, 0.7458500173668579, 0.6542251722242447]",-0.9692185399536448,0.2462019939198814,2.892832987916339,165.7471210438257,1.9845495911937525,AMBIENT_DIRECTED_NOT_PARALLEL,0.24875966567345426,14.252878956174309,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M100-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M100,1.0,0.2487258032484748,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.0959253044777749,0.0,0.0,2.8126280631813176,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07547075703291689, 2.7727506308876777e-17, 0.27621913308912766]","[0.0, -0.8716944219496111, -0.4900498288357351]","[-0.12397306414700957, 0.7465325333946565, 0.6536970674168253]",-0.9710923811620713,0.23870397409548658,2.9005616281256907,166.18993950919665,1.9854935815368788,AMBIENT_DIRECTED_NOT_PARALLEL,0.2410310254641025,13.810060490803346,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M125-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M125,1.25,0.3109072540605935,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.053384660228952954,0.0,0.0,2.956721292039026,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.058094045080236134, 2.1343405907109965e-17, 0.15716617576279363]","[0.0, -0.8228356308038687, -0.5682794424221235]","[-0.06625397520919538, 0.7674169531721529, 0.637715948328838]",-0.9938588762929992,0.11065502254130735,3.030710557762322,173.64692388552075,1.9969270774332242,AMBIENT_DIRECTED_NOT_PARALLEL,0.11088209582747093,6.353076114479239,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M125-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M125,1.25,0.3109072540605935,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.053384660228952954,0.0,0.0,2.9584006776816585,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05794806877649672, 2.1289775083172216e-17, 0.15575454751269008]","[0.0, -0.8181827512913696, -0.5749582467356086]","[-0.06539997753544131, 0.7694088566028112, 0.6353997594581843]",-0.99484538683754,0.10140343331497946,3.0400146284162997,174.1800078662852,1.9974210306480404,AMBIENT_DIRECTED_NOT_PARALLEL,0.10157802517349339,5.819992133714803,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M150-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M150,1.5,0.3730887048727122,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.029709803510929233,0.0,0.0,3.0386849671123177,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.052512904273770644, 1.9292928039841372e-17, 0.08783085884758941]","[0.0, -0.7699492724962077, -0.638105099323427]","[-0.030277863814925636, 0.8488714012152486, 0.527731555965403]",-0.9903361147439272,0.13868806666005223,3.0024560976025327,172.02806256594428,1.995162206310017,AMBIENT_DIRECTED_NOT_PARALLEL,0.13913655598726066,7.971937434055721,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M150-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M150,1.5,0.3730887048727122,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.029709803510929233,0.0,0.0,3.039622118871914,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05246738351553304, 1.927620398458024e-17, 0.08703379459171766]","[0.0, -0.7644718832017989, -0.6446570714681528]","[-0.029824073678253345, 0.8508057558110836, 0.5246332914598203]",-0.9886256396510147,0.15039728928615068,2.9906225328964635,171.35004925169156,1.9943047107455845,AMBIENT_DIRECTED_NOT_PARALLEL,0.15097012069332982,8.649950748308452,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M200-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M200,2.0,0.4974516064969496,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.009201664039153823,0.0,0.0,3.1097174542045405,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05024128629925001, 1.8458349135426687e-17, 0.027248680688760445]","[0.0, -0.6709955957595993, -0.7414613344411295]","[-0.00461271237901368, 0.9654917661015201, 0.26039272738438024]",-0.840911861921465,0.5411720987632077,2.5697623257418507,147.23653561673072,1.9188078913332962,AMBIENT_DIRECTED_NOT_PARALLEL,0.5718303278479427,32.76346438326931,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-LOG-M200-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Logarithmic,LOG-M200,2.0,0.4974516064969496,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.009201664039153823,0.0,0.0,3.110008025832131,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.0502369076230853, 1.8456740435901804e-17, 0.02700036700005093]","[0.0, -0.6645745108989624, -0.7472220014583384]","[-0.00453217654665817, 0.9660803988368964, 0.2582017086676477]",-0.8349664060767076,0.5503009183377281,2.5588680627624245,146.61234032710396,1.9157068701013251,AMBIENT_DIRECTED_NOT_PARALLEL,0.5827245908273686,33.38765967289603,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-GOLDEN-MEAN-G30,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.94861146044251,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05881749752134757, 2.1609198022012703e-17, 0.16397668431847692]","[0.0, -0.8267304554114571, -0.5625982172875815]","[-0.06979506439378413, 0.7627633478849511, 0.6429002442911408]",-0.9922942213000399,0.12390390782597477,3.0173695028426852,172.8825377443733,1.9961433922942708,AMBIENT_DIRECTED_NOT_PARALLEL,0.12422315074710798,7.117462255626687,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E18-GOLDEN-MEAN-GHALF,VB-W05-E18,0.05,NARROW,1.8,0.525,0.475,0.04105995579825946,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.9503639487250326,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.058658565021897646, 2.1550807168993153e-17, 0.16250587039583642]","[0.0, -0.8221477850322176, -0.569274116368045]","[-0.06890682945417831, 0.7647084280564241, 0.640681565923389]",-0.9934267726363908,0.11446941691668189,3.026871764186527,173.42697721520574,1.9967106814140054,AMBIENT_DIRECTED_NOT_PARALLEL,0.1147208894032663,6.573022784794248,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-RECIPROCAL-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Reciprocal,RECIPROCAL,,,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8096367683208663,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07593179687982726, 2.789688960071623e-17, 0.3095981198032006]","[0.0, -0.37550823348965967, -0.9268190581669516]","[-0.060530987393127136, 0.9343426197813273, 0.35119776255747887]",-0.6763501261520503,0.736580278621486,2.3135924554763276,132.5590832121024,1.8310380259033674,AMBIENT_DIRECTED_NOT_PARALLEL,0.8280001981134655,47.4409167878976,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-RECIPROCAL-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Reciprocal,RECIPROCAL,,,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8126280631813176,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07547075703291689, 2.7727506308876777e-17, 0.3069101478768085]","[0.0, -0.3699383913343544, -0.9290562881854629]","[-0.059855941037182815, 0.9345796538160148, 0.350682387632586]",-0.6715405710924605,0.740967787003465,2.307082294237117,132.18607844914598,1.828409456928322,AMBIENT_DIRECTED_NOT_PARALLEL,0.834510359352676,47.813921550854026,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M050-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M050,0.5,0.1243629016242374,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.30971810485952367,0.0,0.0,2.0799184771396644,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.293479812802116, 1.0782273400874272e-16, 0.8295140816643362]","[0.0, -0.955978498775195, -0.2934367221046545]","[-0.17623403179581204, 0.9644848264753144, 0.19675005854097027]",-0.9797604487574868,0.2001735822992831,2.9400575679027297,168.45289016632387,1.9898544915432819,AMBIENT_DIRECTED_NOT_PARALLEL,0.20153508568706352,11.547109833676144,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M050-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M050,0.5,0.1243629016242374,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.30971810485952367,0.0,0.0,2.08845349218488,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.2899483308616202, 1.0652528859234027e-16, 0.8255318596765642]","[0.0, -0.9545281629191581, -0.2981207577378288]","[-0.17632170348931991, 0.9636307160315558, 0.20081459110118355]",-0.9796796551699709,0.200568624779767,2.9396543481520063,168.4297873763911,1.9898138883674379,AMBIENT_DIRECTED_NOT_PARALLEL,0.2019383054377869,11.570212623608912,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M075-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M075,0.75,0.1865443524363561,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.17236531991943516,0.0,0.0,2.5464610914148955,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.1316644937870673, 4.8372750263306555e-17, 0.5325868175319999]","[0.0, -0.9083443047130355, -0.41822317498602596]","[-0.18311213178888644, 0.8208854059357307, 0.5409409371765647]",-0.9718806195296686,0.23547412040950008,2.9038862761880107,166.38042781153393,1.9858905405533651,AMBIENT_DIRECTED_NOT_PARALLEL,0.23770637740178252,13.619572188466066,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M075-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M075,0.75,0.1865443524363561,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.17236531991943516,0.0,0.0,2.5516847093392996,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.1302788513901325, 4.7863673505455844e-17, 0.5284703013040822]","[0.0, -0.9055514979847651, -0.42423635452133035]","[-0.18185527829750975, 0.8195925867031411, 0.5433200250097445]",-0.9726794013748101,0.23215249759832723,2.9073025961214065,166.57616852518393,1.9862927283634757,AMBIENT_DIRECTED_NOT_PARALLEL,0.23429005746838671,13.42383147481607,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M100-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M100,1.0,0.2487258032484748,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.0959253044777749,0.0,0.0,2.8096367683208663,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07593179687982726, 2.789688960071623e-17, 0.3095981198032006]","[0.0, -0.8522232549229029, -0.523178290612878]","[-0.11943619322159481, 0.7110116197421682, 0.6929628217591131]",-0.9684837414108851,0.2490767805773431,2.88986577816911,165.57711244837938,1.9841792970449446,AMBIENT_DIRECTED_NOT_PARALLEL,0.2517268754206832,14.422887551620608,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M100-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M100,1.0,0.2487258032484748,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.0959253044777749,0.0,0.0,2.8126280631813176,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07547075703291689, 2.7727506308876777e-17, 0.3069101478768085]","[0.0, -0.8481334883024053, -0.5297825837265638]","[-0.1181910264340484, 0.7117146534645309, 0.6924544268862238]",-0.970479327107491,0.24118431884554956,2.8980066430172844,166.0435496457662,1.9851847909489388,AMBIENT_DIRECTED_NOT_PARALLEL,0.2435860105725088,13.956450354233805,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M125-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M125,1.25,0.3109072540605935,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.053384660228952954,0.0,0.0,2.956721292039026,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.058094045080236134, 2.1343405907109965e-17, 0.1746290841808818]","[0.0, -0.7933358239119467, -0.6087842561186622]","[-0.06330334680420284, 0.7332399509114899, 0.6770168835935356]",-0.9938627404397876,0.11062031081820217,3.030745483903699,173.64892500601633,1.996929012478805,AMBIENT_DIRECTED_NOT_PARALLEL,0.11084716968609434,6.351074993983684,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M125-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M125,1.25,0.3109072540605935,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.053384660228952954,0.0,0.0,2.9584006776816585,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05794806877649672, 2.1289775083172216e-17, 0.17306060834743342]","[0.0, -0.7881938920108542, -0.6154269969677815]","[-0.06250712023394606, 0.7353753582357457, 0.6747710296239072]",-0.9948906740990079,0.10095814276630706,3.040462215963192,174.20565274368474,1.9974437033864099,AMBIENT_DIRECTED_NOT_PARALLEL,0.10113043762660147,5.794347256315282,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M150-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M150,1.5,0.3730887048727122,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.029709803510929233,0.0,0.0,3.0386849671123177,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.052512904273770644, 1.9292928039841372e-17, 0.09758984316398824]","[0.0, -0.7356203893746123, -0.6773940084886668]","[-0.02933483859889158, 0.8224327085317334, 0.5681055422908083]",-0.9898295598215294,0.14225836531999622,2.9988500409610155,171.82145073970023,1.9949082985548632,AMBIENT_DIRECTED_NOT_PARALLEL,0.14274261262877752,8.178549260299757,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M150-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M150,1.5,0.3730887048727122,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.029709803510929233,0.0,0.0,3.039622118871914,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05246738351553304, 1.927620398458024e-17, 0.09670421621301963]","[0.0, -0.7297309066500554, -0.6837344542142717]","[-0.028905559739361462, 0.8246028650043945, 0.5649730822284355]",-0.9880297583291043,0.15426340024818522,2.986710767561871,171.12592160757382,1.994005896846398,AMBIENT_DIRECTED_NOT_PARALLEL,0.15488188602792252,8.874078392426194,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M200-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M200,2.0,0.4974516064969496,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.009201664039153823,0.0,0.0,3.1097174542045405,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05024128629925001, 1.8458349135426687e-17, 0.030276311876400494]","[0.0, -0.6315110156819773, -0.7753669048085026]","[-0.004576462250800147, 0.9579042129582708, 0.28705151940037354]",-0.8274973105693681,0.5614696795023423,2.5454318680036017,145.84250307470762,1.9118040226808648,AMBIENT_DIRECTED_NOT_PARALLEL,0.5961607855861917,34.157496925292385,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-LOG-M200-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Logarithmic,LOG-M200,2.0,0.4974516064969496,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.009201664039153823,0.0,0.0,3.110008025832131,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.0502369076230853, 1.8456740435901804e-17, 0.030000407777834366]","[0.0, -0.6249112830993199, -0.7806957718952765]","[-0.00449714929274103, 0.9586139766695201, 0.2846735312284716]",-0.8212921123580572,0.570507901942156,2.534468512969004,145.2143491019217,1.9085555335688071,AMBIENT_DIRECTED_NOT_PARALLEL,0.6071241406207889,34.78565089807831,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-GOLDEN-MEAN-G30,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.94861146044251,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.05881749752134757, 2.1609198022012703e-17, 0.18219631590941882]","[0.0, -0.7976499323665986, -0.6031207054939837]","[-0.06663937952129709, 0.7282760846505829, 0.6820360236989199]",-0.9922594174513526,0.12418231951088017,3.01708892420007,172.86646177232996,1.996125956672751,AMBIENT_DIRECTED_NOT_PARALLEL,0.12450372938972315,7.133538227670045,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E20-GOLDEN-MEAN-GHALF,VB-W05-E20,0.05,NARROW,2.0,0.525,0.475,0.08727665698919491,Golden Mean logarithmic,GOLDEN-MEAN,,0.30634896253003313,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.05572809000084122,0.0,0.0,2.9503639487250326,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.058658565021897646, 2.1550807168993153e-17, 0.180562078217596]","[0.0, -0.7925748712912001, -0.6097746086856499]","[-0.06581134662541333, 0.7303556385461387, 0.679889335038587]",-0.9934407794402094,0.11434779291805186,3.026994192073933,173.43399181644884,1.9967176963407771,AMBIENT_DIRECTED_NOT_PARALLEL,0.11459846151586033,6.566008183551183,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E22-RECIPROCAL-G30,VB-W05-E22,0.05,NARROW,2.2,0.525,0.475,0.1372994613731609,Reciprocal,RECIPROCAL,,,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8096367683208663,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07593179687982726, 2.789688960071623e-17, 0.3405579317835207]","[0.0, -0.3456264348745825, -0.9383721902933218]","[-0.059761976564104105, 0.9224723426955916, 0.38140960019231096]",-0.6767349890076404,0.7362267005840178,2.314115080439767,132.58902741677565,1.8312482021875902,AMBIENT_DIRECTED_NOT_PARALLEL,0.8274775731500263,47.41097258322436,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E22-RECIPROCAL-GHALF,VB-W05-E22,0.05,NARROW,2.2,0.525,0.475,0.1372994613731609,Reciprocal,RECIPROCAL,,,GHALF,0.5463024898437905,1.0,10.42477796076938,1.0,0.09592530447777489,0.0,0.0,2.8126280631813176,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.07547075703291689, 2.7727506308876777e-17, 0.3376011626644893]","[0.0, -0.34037413393592497, -0.9402900876577234]","[-0.059097694283716105, 0.9227405284746921, 0.3808639910001919]",-0.6721996437103919,0.7403699338814498,2.307972128560717,132.23706220035413,1.8287698836706556,AMBIENT_DIRECTED_NOT_PARALLEL,0.833620525029076,47.76293779964586,AMBIENT_LINE_NOT_PARALLEL,False,False,
VB-W05-E22-LOG-M050-G30,VB-W05-E22,0.05,NARROW,2.2,0.525,0.475,0.1372994613731609,Logarithmic,LOG-M050,0.5,0.1243629016242374,G30,0.5773502691896257,1.0,10.42477796076938,1.0,0.30971810485952367,0.0,0.0,2.0799184771396644,9.42477796076938,"[1.0, 0.0, 0.0]","[-0.293479812802116, 1.0782273400874272e-16, 0.9124654898307697]","[0.0, -0.9474509365379483, -0.31990111417962336]","[-0.17552204691089637, 0.9605883110793746, 0.21555070787609074]",-0.9790652065713276,0.20354685279179285,2.936613394962925,168.25555359295987,1.989505067383005,AMBIENT_DIRECTED_NOT_PARALLEL,0.20497925862686808,11.744446407040112,AMBIENT_LINE_NOT_PARALLEL,False,False,
