cell_id,record_origin,curve_id,family,turns,span_rad,parity_class,theta0,scale,k,growth_parameter,log_multiplier,r_outer,r_inner,p_outer,p_inner,tau_outer,tau_inner,transport_axis,transport_angle_rad,transported_tau_outer,dot_d,cross_norm_c,delta_s1_rad,delta_s1_deg,residual_r_s1,absolute_s1_state,image_pixel_data_used,technical_error
GOLDEN-MEAN-T1-G30,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,1.0,6.283185307179586,INTEGER_TURN,1.0,G30,0.5773502691896257,0.30634896253003313,,1.0,0.1458980337503155,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.0453513609021484, 0.0706305597926182, 0.99647106234336]","[0.9333232515854902, -0.3353625431777215, -0.12821728699071142]","[0.9620004586324254, -0.2719458273623795, -0.02450682703235909]","[0.8414709848078964, -0.5403023058681398, -1.6305939622946817e-17]",0.4395628882774489,"[0.9513967834669879, -0.30721468501368043, -0.021524351804743866]",0.9993173872972373,0.03694265076335498,0.03695105890009507,2.1171397235147653,0.036948956758279194,S1_DIRECTED_NOT_COMPATIBLE,False,
GOLDEN-MEAN-T1-GHALF,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,1.0,6.283185307179586,INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.30634896253003313,,1.0,0.1458980337503155,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.04292836125452645, 0.06685696142457566, 0.9968386542009061]","[0.9357209003658766, -0.33005016304351126, -0.1244720309685073]","[0.962086196459168, -0.2717566257372393, -0.02320532160176738]","[0.8414709848078964, -0.5403023058681398, -1.6999435126866526e-17]",0.4204636826439572,"[0.9524498243076683, -0.30399640767140035, -0.02062804642169208]",0.999430547222621,0.03374287003638881,0.03374927648603376,1.933691104269844,0.03374767480521122,S1_DIRECTED_NOT_COMPATIBLE,False,
GOLDEN-MEAN-T2-G30,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,G30,0.5773502691896257,0.30634896253003313,,1.0,0.021286236252208192,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.006639605520621474, 0.010340572926477207, 0.9999244912442552]","[0.9333232515854902, -0.3353625431777215, -0.12821728699071142]","[0.9628070143038392, -0.27016605734984384, -0.003599258724727874]","[0.8414709848078965, -0.5403023058681397, -5.317758481405697e-18]",0.511309780031053,"[0.9518752636098331, -0.30646949634311926, -0.0031512440250455057]",0.9992811782134272,0.03790945618687576,0.03791854218042155,2.172572432226945,0.03791627055955668,S1_DIRECTED_NOT_COMPATIBLE,False,
GOLDEN-MEAN-T2-GHALF,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,2.0,12.566370614359172,INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.30634896253003313,,1.0,0.021286236252208192,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.006282601543008043, 0.009784572174009524, 0.9999323932472752]","[0.9357209003658766, -0.33005016304351126, -0.1244720309685073]","[0.9628088625818783, -0.2701619791246149, -0.003405755314318055]","[0.8414709848078965, -0.5403023058681398, -3.697283540007066e-18]",0.48837180026681853,"[0.952883805701824, -0.30332052169578605, -0.003018931831796801]",0.9994009273340385,0.034609051473046853,0.034615964241819654,1.9833486548320407,0.034614235971968395,S1_DIRECTED_NOT_COMPATIBLE,False,
GOLDEN-MEAN-T2.5-G30,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,G30,0.5773502691896257,0.30634896253003313,,1.0,0.008130618755783348,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[-0.0025362672054778193, -0.003950002137600052, 0.9999889823551935]","[0.9333232515854902, -0.3353625431777215, -0.12821728699071142]","[-0.9628220991374064, 0.2701327726988964, -0.0013749642340226]","[0.8414709848078965, -0.5403023058681399, 3.0113156706489784e-18]",0.5282929560460528,"[0.9518841989945941, -0.3064555803058699, 0.0012037457424779467]",-0.9992804933361205,0.03792750503157077,3.1036560495752523,177.82639270090775,1.9996402143066239,S1_DIRECTED_NOT_COMPATIBLE,False,
GOLDEN-MEAN-T2.5-GHALF,new_execution,GOLDEN-MEAN,Golden Mean logarithmic,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,GHALF,0.5463024898437905,0.30634896253003313,,1.0,0.008130618755783348,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[-0.0023998788273212213, -0.0037375898239058137, 0.9999901354533066]","[0.9357209003658766, -0.33005016304351126, -0.1244720309685073]","[-0.9628223688611426, 0.27013217755475305, -0.0013010265736003409]","[0.8414709848078965, -0.5403023058681398, 2.018919936626866e-18]",0.5044417480594224,"[0.9528919056232135, -0.303307906815645, 0.0011531959387618281]",-0.999400367516996,0.03462521345629203,3.106960517672193,178.0157247763981,1.999700161282684,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T1-G30,new_execution,RECIPROCAL,Reciprocal,1.0,6.283185307179586,INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.13730256169841298,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.042696723643800824, 0.066496207220311, 0.9968727322057707]","[0.9424148891056268, 0.0686390533819646, -0.3273268353539886]","[0.906738480162534, -0.4215572192500461, -0.010716318897190425]","[0.8414709848078965, -0.5403023058681398, 0.0]",0.4444925290409203,"[0.9886970138115315, 0.14071919191238222, -0.051733199279441644]",0.8377228258680569,0.5460956573894696,0.5776964576773295,33.099568864568965,0.5696967160374772,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T1-GHALF,new_execution,RECIPROCAL,Reciprocal,1.0,6.283185307179586,INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.13730256169841298,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.04041385951098212, 0.06294085698552153, 0.99719866048915]","[0.9452187336596601, 0.0809920711936564, -0.3162306593968873]","[0.9067807964065934, -0.42148028859066505, -0.01014660523297129]","[0.8414709848078964, -0.5403023058681398, 0.0]",0.425131469816057,"[0.987848137887464, 0.1473834346354745, -0.04933740637002279]",0.834143115824377,0.5515480598486407,0.5842189700307208,33.47328129424022,0.5759459769381551,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T2-G30,new_execution,RECIPROCAL,Reciprocal,2.0,12.566370614359172,INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.07371168224916112,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.022973099239659796, 0.03577848221510979, 0.9990956595450247]","[0.9424148891056268, 0.0686390533819646, -0.3273268353539886]","[0.8788455497471586, -0.477096161664388, -0.003122853618530601]","[0.8414709848078965, -0.5403023058681398, -1.8744635372345362e-17]",0.48106698059427033,"[0.9894832874142775, 0.14194374049499092, -0.027835201851706126]",0.8019690951916054,0.5973655249154892,0.6402120656806781,36.68144935685511,0.6293344179502575,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T2-GHALF,new_execution,RECIPROCAL,Reciprocal,2.0,12.566370614359172,INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.07371168224916112,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.021739747055708348, 0.03385764999660382, 0.9991901935741069]","[0.9452187336596601, 0.0809920711936564, -0.3162306593968873]","[0.8788526043144239, -0.47708423266030364, -0.002955475711958363]","[0.8414709848078965, -0.5403023058681398, -1.172832510228577e-17]",0.45975286973601437,"[0.9885578907543958, 0.14848880923303004, -0.026539972866920114]",0.7980334454386965,0.6026131594657084,0.6467715749327532,37.05728155267603,0.635557321665487,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T2.5-G30,new_execution,RECIPROCAL,Reciprocal,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.05985169969330187,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[-0.018659222625521745, -0.02906001745304305, 0.9994034964901013]","[0.9424148891056268, 0.0686390533819646, -0.3273268353539886]","[-0.8722114553694017, 0.4891246518887625, -0.0020620468198325505]","[0.8414709848078965, -0.5403023058681398, 2.292832485739145e-17]",0.5581404264584746,"[0.989592172693427, 0.14211331926983958, 0.02260832214056147]",-0.7936691207692572,0.6083496747244587,2.4876130857270584,142.5297308736759,1.8940269907101417,S1_DIRECTED_NOT_COMPATIBLE,False,
RECIPROCAL-T2.5-GHALF,new_execution,RECIPROCAL,Reciprocal,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.05985169969330187,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[-0.017656900123016923, -0.027498992645046613, 0.9994658769970857]","[0.9452187336596601, 0.0809920711936564, -0.3162306593968873]","[-0.872215286315959, 0.4891182744002288, -0.0019514006539368856]","[0.8414709848078965, -0.5403023058681398, 1.5371226878952444e-17]",0.532685487837417,"[0.9886561402393292, 0.14864182373980858, 0.021555616492591356]",-0.789659629739679,0.6135451647266021,2.481050366072927,142.1537147353666,1.8919088930176735,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T1-G30,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,1.0,6.283185307179586,INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.13730256169841293,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.04269672364380082, 0.06649620722031097, 0.9968727322057709]","[0.8908340089487767, -0.45047674827909695, -0.05903785023306605]","[0.976200671267518, 0.2095701584301005, -0.05579066330874758]","[0.8414709848078964, -0.5403023058681397, -1.6136970966207596e-17]",0.4444925290409204,"[0.8991816201182071, -0.4374761141614103, -0.009330786667197765]",0.786620333373972,0.6174370017440006,0.6654802797521677,38.12921137898454,0.6532681939694109,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T1-GHALF,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,1.0,6.283185307179586,INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.13730256169841293,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.04041385951098211, 0.0629408569855215, 0.99719866048915]","[0.8921513813194712, -0.44808093267951976, -0.05735320896698805]","[0.9762902517539196, 0.2099232623092582, -0.0528163636736438]","[0.8414709848078964, -0.5403023058681398, 0.0]",0.42513146981605704,"[0.8998828679927698, -0.4360398556114582, -0.00894808423328032]",0.7874845680259326,0.6163343695762961,0.6640793159582308,38.04894206634132,0.6519439116581539,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T2-G30,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,2.0,12.566370614359172,INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.07371168224916125,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[0.022973099239659834, 0.035778482215109854, 0.9990956595450247]","[0.8695709535765438, -0.4927795923176923, -0.0318532587216657]","[0.9768121527049936, 0.21197854754710813, -0.03005185031998783]","[0.8414709848078965, -0.5403023058681398, -1.8744635372345365e-17]",0.4810669805942703,"[0.8741513353448715, -0.48564607036983, -0.002708735705073901]",0.7510165015691767,0.6602834348753532,0.7211960999489657,41.32149272837082,0.7056677666307613,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T2-GHALF,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,2.0,12.566370614359172,INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.07371168224916125,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[0.021739747055708386, 0.03385764999660387, 0.9991901935741069]","[0.8703244240421256, -0.49150543357173626, -0.030948435908809222]","[0.976838183858755, 0.212080974651664, -0.02843980918236861]","[0.8414709848078965, -0.5403023058681398, -1.5637766803047696e-17]",0.4597528697360143,"[0.8745658822493921, -0.48489975379593847, -0.0025973782898215062]",0.7515452046308684,0.6596815939499495,0.7203950135233835,41.27559385715974,0.7049181447077832,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T2.5-G30,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,G30,0.5773502691896257,,,1.0,0.05985169969330184,"[0.2701511529340699, 0.42073549240394825, 0.8660254037844387]","[-0.018659222625521738, -0.02906001745304304, 0.9994034964901015]","[0.8645638736702724, -0.5018559959694041, -0.02588180159515002]","[-0.9768969275690476, -0.21231208896546755, -0.024412492401930695]","[0.8414709848078963, -0.5403023058681398, 1.9652849877764096e-17]",0.5581404264584746,"[0.8682941913886382, -0.49604637033940424, 0.0017876447783710388]",-0.7429609275476836,0.6693347892777466,2.4082795785358786,137.98425573765053,1.8670623597232545,S1_DIRECTED_NOT_COMPATIBLE,False,
ARCHIMEDES-ENDPOINT-MATCHED-T2.5-GHALF,new_execution,ARCHIMEDES-ENDPOINT-MATCHED,Archimedean,2.5,15.707963267948966,ODD_HALF_INTEGER_TURN,1.0,GHALF,0.5463024898437905,,,1.0,0.05985169969330184,"[0.2590347239999258, 0.4034226801113349, 0.8775825618903728]","[-0.017656900123016916, -0.027498992645046603, 0.9994658769970857]","[0.8651835054324871, -0.5008244471016026, -0.025147069668806137]","[-0.9769141092876787, -0.21237967888383255, -0.023101841308895206]","[0.8414709848078965, -0.5403023058681398, 1.5371226878952444e-17]",0.532685487837417,"[0.8686377039962015, -0.4954448515759819, 0.0017141304095152237]",-0.7434016099794918,0.6688453081841119,2.408938207993473,138.02199242583367,1.8672983746469078,S1_DIRECTED_NOT_COMPATIBLE,False,
